Date,AIR COMPRESSOR,ALTERNATOR,BATTERY,BRAKE CALIPER,BRAKE PAD,BRAKE ROTOR,CAMSHAFT,CARBERATOR,COIL SPRING,CRANKSHAFT,CYLINDER HEAD,DISTRIBUTOR,ENGINE BLOCK,FUEL INJECTOR,FUSE BOX,Production
2020-04-10,141,67,114,61,24,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-04-11,96,23,110,12,10,131,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-04-12,70,65,86,2,0,130,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-04-13,26,58,39,76,0,87,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-04-14,98,16,0,38,0,74,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-04-15,57,122,0,31,0,32,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-04-16,34,110,54,22,0,30,0,0,0,0,0,0,0,0,0,BATTERY
2020-04-17,27,62,13,4,82,26,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-04-18,133,36,0,0,44,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-04-19,90,83,0,0,11,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-04-20,62,56,51,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-04-21,21,42,35,78,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-04-22,13,20,23,78,121,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-04-23,78,10,10,30,91,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-04-24,53,9,90,1,46,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-04-25,36,103,82,0,16,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-04-26,30,62,55,144,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-04-27,18,36,26,104,130,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-04-28,138,0,12,95,86,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-04-29,122,134,0,73,58,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-04-30,77,102,52,54,8,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-05-01,38,52,43,13,73,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-05-02,82,23,9,0,66,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-03,55,5,150,0,63,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-05-04,43,150,149,0,15,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-05-05,36,128,142,75,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-05-06,33,114,135,72,75,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-05-07,25,80,98,65,26,77,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-05-08,5,58,98,65,21,51,82,0,0,0,0,0,0,0,0,CAMSHAFT
2020-05-09,71,46,63,15,0,36,59,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-10,36,36,51,110,0,31,31,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-05-11,111,0,25,82,0,8,9,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-12,76,67,0,71,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-05-13,45,33,73,56,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-05-14,28,136,62,47,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-05-15,67,105,15,35,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-16,18,73,15,15,98,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-05-17,10,41,13,140,48,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-05-18,76,2,0,105,16,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-19,41,114,0,65,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-05-20,39,103,136,36,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-05-21,31,99,136,28,143,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-05-22,134,80,108,3,114,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-23,99,67,79,118,80,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-05-24,97,38,70,94,50,69,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-05-25,67,33,32,58,40,60,107,0,0,0,0,0,0,0,0,CAMSHAFT
2020-05-26,55,24,6,32,90,59,58,0,0,0,0,0,0,0,0,BRAKE PAD
2020-05-27,27,4,80,22,86,55,57,0,0,0,0,0,0,0,0,BATTERY
2020-05-28,4,53,34,18,44,44,38,0,0,0,0,0,0,0,0,ALTERNATOR
2020-05-29,137,23,27,0,33,16,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-05-30,120,13,97,0,7,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-05-31,99,110,89,0,5,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-01,54,104,60,82,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-02,13,64,41,82,110,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-06-03,71,39,1,32,73,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-04,51,22,145,0,26,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-05,39,107,113,0,16,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-06,62,57,63,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-07,57,22,27,55,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-08,47,77,0,20,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-09,143,77,0,9,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-10,103,39,55,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-11,101,31,32,146,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-12,91,21,68,140,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-13,82,93,25,102,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-14,51,87,102,59,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-15,41,68,57,38,65,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-06-16,35,19,52,126,18,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-17,25,112,37,81,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-18,79,100,26,51,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-19,47,95,3,5,123,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-06-20,2,76,50,1,90,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-21,79,45,49,0,73,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-22,54,13,26,76,59,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-23,44,97,7,59,35,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-24,31,90,58,45,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-06-25,110,68,50,32,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-06-26,85,40,43,7,100,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-06-27,82,7,23,65,53,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-28,53,138,18,47,13,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-06-29,15,120,4,107,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-06-30,129,72,0,59,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-01,79,25,60,46,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-02,56,9,59,2,114,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-07-03,12,116,22,0,102,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-04,82,80,0,0,82,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-05,40,76,78,0,47,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-06,19,38,46,79,21,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-07-07,99,21,29,73,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-08,62,10,148,32,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-09,22,4,117,61,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-07-10,104,0,83,20,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-11,83,83,65,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-12,61,34,15,124,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-07-13,42,15,65,98,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-14,39,3,23,80,134,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-07-15,20,88,0,79,96,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-16,130,53,0,46,75,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-17,119,51,88,6,33,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-18,112,21,71,90,21,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-07-19,92,21,23,62,13,53,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-07-20,74,89,0,62,7,37,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-21,54,55,71,47,2,9,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-22,42,26,58,18,1,121,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-07-23,23,143,11,0,0,112,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-24,3,126,76,0,0,85,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-25,113,112,67,0,0,83,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-26,70,80,33,120,0,64,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-07-27,41,59,12,110,50,53,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-07-28,20,21,79,63,37,11,0,0,0,0,0,0,0,0,0,BATTERY
2020-07-29,102,0,58,27,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-07-30,81,59,44,20,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-07-31,46,31,37,97,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-01,17,104,34,78,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-02,124,57,16,47,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-03,86,50,11,22,78,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-08-04,55,35,97,0,46,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-08-05,51,138,59,0,24,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-06,6,99,54,105,9,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-07,122,77,36,92,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-08,107,77,84,62,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-08-09,99,76,53,50,113,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-08-10,89,41,53,27,72,104,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-08-11,45,16,3,4,51,57,54,0,0,0,0,0,0,0,0,CAMSHAFT
2020-08-12,16,77,0,0,3,11,7,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-13,12,73,93,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-08-14,122,25,76,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-15,104,19,31,149,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-16,71,16,5,105,125,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-08-17,50,72,0,58,119,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-18,1,34,82,15,117,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-08-19,100,11,67,0,97,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-20,63,1,28,143,84,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-21,56,96,9,112,38,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-22,7,91,7,108,12,99,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-08-23,101,48,0,68,0,74,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-24,98,110,0,60,0,64,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-25,52,109,128,41,0,31,0,0,0,0,0,0,0,0,0,BATTERY
2020-08-26,51,76,89,55,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-27,39,61,77,5,128,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-08-28,20,46,27,66,125,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-08-29,124,29,0,43,90,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-08-30,120,58,0,27,77,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-08-31,72,45,126,20,63,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-09-01,37,33,87,12,60,120,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-09-02,12,87,81,1,14,86,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-03,7,74,60,106,14,71,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-04,121,41,25,76,2,44,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-09-05,100,31,6,62,54,10,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-09-06,98,105,4,38,25,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-07,71,105,142,0,17,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-09-08,32,70,134,81,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-09,25,52,133,44,129,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-09-10,9,46,131,13,122,131,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-09-11,141,2,112,0,101,97,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-09-12,110,97,93,0,60,84,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-13,96,57,77,103,29,84,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-14,62,41,45,68,94,78,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-09-15,59,19,75,66,68,71,0,0,0,0,0,0,0,0,0,BATTERY
2020-09-16,30,144,39,59,56,42,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-17,129,95,6,9,39,4,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-09-18,107,79,94,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-09-19,91,75,85,65,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-20,85,25,82,62,123,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-09-21,63,97,39,58,117,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-22,38,53,33,43,73,136,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-09-23,28,14,10,138,64,88,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-24,101,0,0,130,48,40,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-09-25,55,72,0,100,30,3,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-26,18,55,122,51,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-09-27,134,21,85,39,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-09-28,124,71,46,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-09-29,97,48,17,128,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-09-30,79,7,141,103,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-10-01,49,103,115,79,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-02,1,75,75,39,104,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-10-03,124,53,36,13,73,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-04,91,18,23,61,42,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-05,55,56,19,34,33,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-06,28,56,126,31,15,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-10-07,99,46,111,13,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-08,79,32,106,84,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-09,32,81,106,71,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-10,57,43,60,32,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-11,33,18,15,94,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-12,10,106,0,45,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-13,108,97,0,20,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-14,58,80,53,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-10-15,34,55,51,101,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-16,21,17,46,99,80,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-10-17,11,124,25,55,61,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-18,139,94,0,25,53,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-19,93,69,140,11,40,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-10-20,59,61,127,90,23,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-21,56,30,111,58,133,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-10-22,24,21,99,58,96,127,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-10-23,1,57,92,19,54,85,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-24,76,41,89,0,18,75,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-25,55,29,75,101,4,62,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-26,15,28,44,66,56,16,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-10-27,101,0,30,43,14,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-10-28,56,73,0,37,4,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-10-29,42,45,52,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-10-30,6,29,21,66,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-10-31,65,5,0,19,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-01,28,125,0,4,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-02,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-03,36,70,139,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-11-04,19,60,110,143,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-11-05,82,16,74,106,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-06,75,6,50,79,111,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-11-07,43,71,31,47,63,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-08,19,38,4,21,34,54,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-11-09,54,20,0,5,22,10,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-10,31,141,0,0,9,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-11,26,134,130,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-11-12,81,84,113,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-13,44,75,91,129,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-11-14,32,60,56,87,148,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-11-15,139,57,25,60,131,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-16,92,15,94,56,128,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-11-17,76,61,44,17,119,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-18,62,18,35,56,92,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-11-19,34,129,15,47,70,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-20,6,111,78,41,41,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-11-21,85,65,45,23,18,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-22,49,49,40,147,14,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-11-23,5,30,16,127,1,103,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-11-24,3,9,9,111,117,82,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-11-25,111,0,0,95,69,68,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-11-26,111,146,0,46,59,43,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-11-27,90,111,138,33,36,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-11-28,63,91,100,87,19,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-11-29,58,74,84,58,124,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-11-30,50,30,71,32,107,90,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-12-01,36,20,30,14,83,65,117,0,0,0,0,0,0,0,0,CAMSHAFT
2020-12-02,69,0,16,11,58,32,68,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-03,61,126,0,0,30,14,68,0,0,0,0,0,0,0,0,ALTERNATOR
2020-12-04,21,83,52,0,0,0,33,0,0,0,0,0,0,0,0,BATTERY
2020-12-05,63,62,9,0,0,0,12,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-06,53,13,121,0,0,0,3,0,0,0,0,0,0,0,0,BATTERY
2020-12-07,10,86,91,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-12-08,96,80,53,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-09,96,56,24,147,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-12-10,64,27,20,138,88,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-12-11,53,26,19,91,45,105,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-12-12,8,20,148,57,0,102,0,0,0,0,0,0,0,0,0,BATTERY
2020-12-13,64,19,109,18,0,72,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-14,61,131,98,0,0,63,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-12-15,44,119,75,74,0,58,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-12-16,24,84,29,36,71,15,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-12-17,145,58,0,0,45,14,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-18,117,37,141,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2020-12-19,77,34,135,67,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-12-20,70,134,134,26,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2020-12-21,69,126,128,143,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-12-22,51,124,126,141,100,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2020-12-23,9,110,83,125,66,116,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-12-24,138,77,59,118,40,81,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2020-12-25,93,48,21,104,17,81,137,0,0,0,0,0,0,0,0,CAMSHAFT
2020-12-26,85,129,11,84,1,67,97,0,0,0,0,0,0,0,0,ALTERNATOR
2020-12-27,60,123,124,74,0,33,54,0,0,0,0,0,0,0,0,BATTERY
2020-12-28,32,93,111,63,141,19,39,0,0,0,0,0,0,0,0,BRAKE PAD
2020-12-29,20,68,94,29,104,52,36,0,0,0,0,0,0,0,0,BRAKE ROTOR
2020-12-30,7,48,69,91,57,24,11,0,0,0,0,0,0,0,0,BRAKE CALIPER
2020-12-31,77,15,51,44,43,3,7,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-01,66,77,48,35,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-02,18,73,27,12,139,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2021-01-03,116,25,11,0,94,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-04,99,18,70,0,55,0,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-05,91,106,45,0,52,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-06,70,103,10,51,8,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2021-01-07,47,93,3,29,122,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2021-01-08,17,50,62,7,115,0,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-09,121,45,24,0,112,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-10,97,10,18,137,105,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2021-01-11,74,7,130,111,103,0,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-12,46,144,106,102,90,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-13,22,126,97,97,43,135,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2021-01-14,80,79,63,56,1,103,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-15,40,71,32,8,101,85,0,0,0,0,0,0,0,0,0,BRAKE PAD
2021-01-16,37,22,15,85,91,57,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2021-01-17,84,0,0,40,82,54,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-18,42,51,0,13,55,28,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-19,22,30,68,0,12,23,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-20,10,12,55,98,1,16,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2021-01-21,4,100,36,50,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-22,88,51,0,41,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-23,82,8,104,39,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-24,36,63,72,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-25,30,55,54,57,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2021-01-26,93,50,35,32,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-27,70,19,3,30,62,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2021-01-28,29,108,0,0,27,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2021-01-29,6,95,129,0,1,0,0,0,0,0,0,0,0,0,0,BATTERY
2021-01-30,142,91,110,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2021-01-31,105,79,107,103,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
